,Bureau of Meteorology station number,Rainfall amount (millimetres),Maximum temperature (Degree C),Minimum temperature (Degree C),Date
5738,9225,8.2,19.0,11.6,2008-09-17
5739,9225,1.8,20.0,13.2,2008-09-18
5740,9225,4.0,20.5,13.8,2008-09-19
5741,9225,0.2,21.7,9.5,2008-09-20
5742,9225,3.4,17.0,13.0,2008-09-21
5743,9225,5.4,19.0,1.0,2008-09-22
5744,9225,0.0,23.5,5.7,2008-09-23
5745,9225,0.0,25.5,11.3,2008-09-24
5746,9225,21.0,16.5,15.2,2008-09-25
5747,9225,14.2,18.2,10.2,2008-09-26
5748,9225,0.0,18.9,7.6,2008-09-27
5749,9225,0.2,21.6,12.3,2008-09-28
5750,9225,0.0,24.6,8.2,2008-09-29
5751,9225,4.2,19.1,11.8,2008-09-30
5752,9225,0.6,19.9,13.0,2008-10-01
5753,9225,5.0,18.4,12.9,2008-10-02
5754,9225,0.0,19.4,4.8,2008-10-03
5755,9225,0.4,19.6,9.0,2008-10-04
5756,9225,0.4,19.0,3.4,2008-10-05
5757,9225,0.0,20.5,7.4,2008-10-06
5758,9225,0.0,21.9,7.4,2008-10-07
5759,9225,0.0,26.9,7.8,2008-10-08
5760,9225,0.0,22.6,7.4,2008-10-09
5761,9225,0.0,25.6,11.1,2008-10-10
5762,9225,0.0,20.6,9.7,2008-10-11
5763,9225,0.0,20.5,13.1,2008-10-12
5764,9225,0.0,22.1,6.3,2008-10-13
5765,9225,0.0,29.5,12.2,2008-10-14
5766,9225,0.0,32.1,18.1,2008-10-15
5767,9225,0.0,22.3,15.7,2008-10-16
5768,9225,0.0,22.0,14.8,2008-10-17
5769,9225,0.0,25.8,15.7,2008-10-18
5770,9225,0.0,33.5,12.8,2008-10-19
5771,9225,0.0,35.7,21.3,2008-10-20
5772,9225,0.0,32.7,17.9,2008-10-21
5773,9225,0.0,30.1,16.5,2008-10-22
5774,9225,0.0,31.1,18.4,2008-10-23
5775,9225,5.0,23.0,18.0,2008-10-24
5776,9225,20.4,20.5,13.2,2008-10-25
5777,9225,0.2,21.6,7.7,2008-10-26
5778,9225,0.0,22.3,8.5,2008-10-27
5779,9225,0.0,20.3,15.4,2008-10-28
5780,9225,6.2,21.8,16.1,2008-10-29
5781,9225,0.2,19.5,10.3,2008-10-30
5782,9225,0.0,22.5,10.0,2008-10-31
5783,9225,0.0,24.1,10.8,2008-11-01
5784,9225,0.0,25.9,9.1,2008-11-02
5785,9225,0.0,19.5,13.6,2008-11-03
5786,9225,9.2,20.7,13.6,2008-11-04
5787,9225,9.0,19.5,12.4,2008-11-05
5788,9225,8.4,18.9,9.1,2008-11-06
5789,9225,2.8,20.0,6.5,2008-11-07
5790,9225,0.0,24.3,8.5,2008-11-08
5791,9225,0.0,27.1,11.2,2008-11-09
5792,9225,0.0,26.3,14.2,2008-11-10
5793,9225,0.0,22.2,16.1,2008-11-11
5794,9225,0.0,22.5,12.9,2008-11-12
5795,9225,0.0,23.3,12.4,2008-11-13
5796,9225,0.0,24.4,11.9,2008-11-14
5797,9225,0.0,25.8,12.4,2008-11-15
5798,9225,0.0,25.5,12.7,2008-11-16
5799,9225,0.0,26.8,13.7,2008-11-17
5800,9225,0.0,25.9,13.6,2008-11-18
5801,9225,0.0,29.5,11.0,2008-11-19
5802,9225,2.6,23.1,15.9,2008-11-20
5803,9225,0.6,24.4,11.8,2008-11-21
5804,9225,0.2,23.6,13.6,2008-11-22
5805,9225,17.4,22.2,14.8,2008-11-23
5806,9225,1.8,21.8,13.9,2008-11-24
5807,9225,4.0,23.2,13.4,2008-11-25
5808,9225,0.2,22.2,12.5,2008-11-26
5809,9225,1.4,22.4,14.5,2008-11-27
5810,9225,0.2,23.9,13.1,2008-11-28
5811,9225,0.0,23.4,11.1,2008-11-29
5812,9225,0.0,24.5,13.1,2008-11-30
5813,9225,0.0,27.2,12.8,2008-12-01
5814,9225,0.0,32.7,12.2,2008-12-02
5815,9225,0.4,23.1,18.3,2008-12-03
5816,9225,0.8,24.2,17.0,2008-12-04
5817,9225,0.4,23.4,15.0,2008-12-05
5818,9225,0.0,27.6,14.1,2008-12-06
5819,9225,0.0,27.6,12.6,2008-12-07
5820,9225,0.0,22.7,14.7,2008-12-08
5821,9225,0.0,22.5,12.6,2008-12-09
5822,9225,3.2,21.9,12.7,2008-12-10
5823,9225,4.2,24.2,12.9,2008-12-11
5824,9225,0.0,25.8,14.0,2008-12-12
5825,9225,0.0,31.5,15.6,2008-12-13
5826,9225,0.0,38.4,18.8,2008-12-14
5827,9225,0.0,26.7,19.8,2008-12-15
5828,9225,0.0,26.2,17.6,2008-12-16
5829,9225,0.0,25.4,14.5,2008-12-17
5830,9225,0.0,31.6,15.6,2008-12-18
5831,9225,0.0,29.1,14.2,2008-12-19
5832,9225,0.6,23.1,18.3,2008-12-20
5833,9225,2.0,23.6,16.0,2008-12-21
5834,9225,0.0,28.0,13.6,2008-12-22
5835,9225,0.0,25.2,14.5,2008-12-23
5836,9225,0.0,27.1,15.1,2008-12-24
5837,9225,0.0,26.6,14.3,2008-12-25
5838,9225,0.0,26.4,14.7,2008-12-26
5839,9225,0.0,28.8,14.9,2008-12-27
5840,9225,0.0,30.8,17.0,2008-12-28
5841,9225,0.0,36.3,17.8,2008-12-29
5842,9225,0.0,39.0,20.7,2008-12-30
5843,9225,0.0,34.6,21.6,2008-12-31
5844,9225,0.0,36.5,19.1,2009-01-01
5845,9225,0.0,35.4,21.5,2009-01-02
5846,9225,0.0,32.2,20.8,2009-01-03
5847,9225,0.0,35.0,18.7,2009-01-04
5848,9225,0.0,36.1,21.9,2009-01-05
5849,9225,0.0,34.6,19.9,2009-01-06
5850,9225,0.0,35.4,18.8,2009-01-07
5851,9225,0.0,35.3,19.9,2009-01-08
5852,9225,0.0,35.0,19.3,2009-01-09
5853,9225,0.0,34.3,18.2,2009-01-10
5854,9225,0.0,38.4,21.1,2009-01-11
5855,9225,0.0,27.3,16.7,2009-01-12
5856,9225,0.2,25.9,12.0,2009-01-13
5857,9225,0.0,30.1,15.9,2009-01-14
5858,9225,0.0,39.7,18.8,2009-01-15
5859,9225,0.0,41.8,22.7,2009-01-16
5860,9225,0.0,30.3,18.3,2009-01-17
5861,9225,0.0,31.1,20.6,2009-01-18
5862,9225,0.0,28.9,15.9,2009-01-19
5863,9225,0.0,27.9,15.6,2009-01-20
5864,9225,0.0,26.9,16.4,2009-01-21
5865,9225,0.0,27.9,18.6,2009-01-22
5866,9225,0.0,27.1,19.8,2009-01-23
5867,9225,0.0,30.2,15.9,2009-01-24
5868,9225,0.0,37.4,18.1,2009-01-25
5869,9225,0.0,29.6,18.9,2009-01-26
5870,9225,0.0,32.7,17.8,2009-01-27
5871,9225,0.0,30.1,21.6,2009-01-28
5872,9225,0.0,26.9,19.4,2009-01-29
5873,9225,0.0,30.7,17.7,2009-01-30
5874,9225,0.0,36.0,23.3,2009-01-31
5875,9225,0.4,35.8,22.2,2009-02-01
5876,9225,0.0,38.6,22.3,2009-02-02
5877,9225,0.0,31.7,21.2,2009-02-03
5878,9225,0.0,30.4,20.0,2009-02-04
5879,9225,0.0,30.8,17.1,2009-02-05
5880,9225,0.0,25.5,16.0,2009-02-06
5881,9225,0.0,25.8,11.4,2009-02-07
5882,9225,0.0,33.2,15.6,2009-02-08
5883,9225,0.0,34.9,17.6,2009-02-09
5884,9225,0.0,37.1,19.8,2009-02-10
5885,9225,0.0,39.7,23.7,2009-02-11
5886,9225,0.0,40.1,20.5,2009-02-12
5887,9225,0.0,29.4,21.5,2009-02-13
5888,9225,0.0,28.3,18.3,2009-02-14
5889,9225,0.2,31.3,16.1,2009-02-15
5890,9225,0.0,26.3,19.4,2009-02-16
5891,9225,0.0,30.2,16.3,2009-02-17
5892,9225,0.0,30.6,17.3,2009-02-18
5893,9225,0.0,32.4,16.7,2009-02-19
5894,9225,0.0,36.8,18.3,2009-02-20
5895,9225,0.0,39.8,21.5,2009-02-21
5896,9225,0.0,29.6,20.7,2009-02-22
5897,9225,0.0,34.3,17.1,2009-02-23
5898,9225,0.0,25.3,19.3,2009-02-24
5899,9225,0.0,22.2,14.2,2009-02-25
5900,9225,7.6,23.5,10.0,2009-02-26
5901,9225,0.0,29.2,14.4,2009-02-27
5902,9225,0.0,36.8,15.4,2009-02-28
5903,9225,0.2,33.0,21.7,2009-03-01
5904,9225,0.2,23.5,18.1,2009-03-02
5905,9225,0.0,26.0,7.7,2009-03-03
5906,9225,0.0,30.7,13.6,2009-03-04
5907,9225,0.0,33.8,15.8,2009-03-05
5908,9225,0.0,33.4,14.4,2009-03-06
5909,9225,0.0,31.8,17.0,2009-03-07
5910,9225,0.0,34.3,16.8,2009-03-08
5911,9225,0.0,35.3,14.2,2009-03-09
5912,9225,0.0,37.2,15.5,2009-03-10
5913,9225,0.0,30.8,13.3,2009-03-11
5914,9225,0.0,26.6,19.3,2009-03-12
5915,9225,0.0,27.4,14.0,2009-03-13
5916,9225,0.0,31.6,14.1,2009-03-14
5917,9225,0.0,39.8,16.4,2009-03-15
5918,9225,0.0,30.8,16.2,2009-03-16
5919,9225,0.0,24.5,19.1,2009-03-17
5920,9225,0.8,24.0,15.6,2009-03-18
5921,9225,0.0,25.4,10.3,2009-03-19
5922,9225,0.0,25.0,14.9,2009-03-20
5923,9225,2.8,24.1,12.1,2009-03-21
5924,9225,0.0,23.5,8.5,2009-03-22
5925,9225,0.0,24.7,13.8,2009-03-23
5926,9225,2.6,25.0,13.6,2009-03-24
5927,9225,0.2,25.4,15.5,2009-03-25
5928,9225,0.0,31.3,15.9,2009-03-26
5929,9225,0.0,36.3,14.8,2009-03-27
5930,9225,0.0,27.0,16.9,2009-03-28
5931,9225,0.0,26.1,16.9,2009-03-29
5932,9225,0.0,25.3,17.4,2009-03-30
5933,9225,0.0,25.4,14.8,2009-03-31
5934,9225,0.0,23.4,11.8,2009-04-01
5935,9225,0.0,24.6,9.5,2009-04-02
5936,9225,0.0,28.3,13.5,2009-04-03
5937,9225,0.0,29.7,14.5,2009-04-04
5938,9225,0.0,28.0,14.4,2009-04-05
5939,9225,0.0,29.2,14.6,2009-04-06
5940,9225,0.0,32.0,16.0,2009-04-07
5941,9225,0.0,34.0,13.0,2009-04-08
5942,9225,0.0,33.5,14.4,2009-04-09
5943,9225,0.0,35.5,17.0,2009-04-10
5944,9225,0.0,28.8,13.8,2009-04-11
5945,9225,0.0,34.3,15.6,2009-04-12
5946,9225,0.0,24.8,20.9,2009-04-13
5947,9225,4.8,27.8,15.1,2009-04-14
5948,9225,0.0,24.9,13.4,2009-04-15
5949,9225,0.0,27.3,11.3,2009-04-16
5950,9225,0.0,29.4,12.8,2009-04-17
5951,9225,0.0,25.5,15.5,2009-04-18
5952,9225,0.0,29.7,13.3,2009-04-19
5953,9225,0.0,27.3,14.9,2009-04-20
5954,9225,0.0,30.1,13.4,2009-04-21
5955,9225,0.0,20.9,15.3,2009-04-22
5956,9225,0.2,20.8,6.0,2009-04-23
5957,9225,0.0,22.7,11.6,2009-04-24
5958,9225,0.0,22.3,13.9,2009-04-25
5959,9225,0.0,26.1,9.6,2009-04-26
5960,9225,0.0,28.5,11.4,2009-04-27
5961,9225,0.0,28.5,13.3,2009-04-28
5962,9225,0.0,25.7,14.2,2009-04-29
5963,9225,0.0,22.9,10.0,2009-04-30
5964,9225,0.0,25.0,11.3,2009-05-01
5965,9225,0.0,28.1,9.9,2009-05-02
5966,9225,0.0,27.7,8.7,2009-05-03
5967,9225,0.0,28.4,9.1,2009-05-04
5968,9225,0.0,28.5,8.7,2009-05-05
5969,9225,0.0,27.4,9.5,2009-05-06
5970,9225,0.0,26.6,8.4,2009-05-07
5971,9225,0.0,25.6,7.6,2009-05-08
5972,9225,0.0,26.3,6.5,2009-05-09
5973,9225,0.0,23.4,8.2,2009-05-10
5974,9225,0.0,26.0,11.4,2009-05-11
5975,9225,0.0,25.0,13.5,2009-05-12
5976,9225,0.0,24.7,11.9,2009-05-13
5977,9225,0.0,24.5,9.0,2009-05-14
5978,9225,0.0,25.3,6.3,2009-05-15
5979,9225,0.0,24.9,5.1,2009-05-16
5980,9225,0.0,26.4,6.4,2009-05-17
5981,9225,0.0,23.0,5.9,2009-05-18
5982,9225,0.0,23.5,10.4,2009-05-19
5983,9225,0.0,26.0,13.2,2009-05-20
5984,9225,12.2,23.7,16.2,2009-05-21
5985,9225,12.0,17.5,9.9,2009-05-22
5986,9225,21.0,16.1,11.8,2009-05-23
5987,9225,0.8,18.8,4.8,2009-05-24
5988,9225,0.0,19.3,3.3,2009-05-25
5989,9225,0.0,23.2,6.7,2009-05-26
5990,9225,0.0,23.1,12.2,2009-05-27
5991,9225,0.0,24.2,12.6,2009-05-28
5992,9225,0.0,24.4,11.3,2009-05-29
5993,9225,0.0,26.7,13.1,2009-05-30
5994,9225,0.0,24.2,12.2,2009-05-31
5995,9225,0.0,26.2,13.2,2009-06-01
5996,9225,4.0,23.6,10.5,2009-06-02
5997,9225,3.8,20.4,10.1,2009-06-03
5998,9225,3.0,17.6,8.0,2009-06-04
5999,9225,0.6,19.1,7.3,2009-06-05
6000,9225,0.0,20.0,6.0,2009-06-06
6001,9225,0.0,17.5,5.8,2009-06-07
6002,9225,0.0,21.0,5.0,2009-06-08
6003,9225,0.0,23.1,4.3,2009-06-09
6004,9225,1.2,22.0,11.9,2009-06-10
6005,9225,22.2,17.0,12.2,2009-06-11
6006,9225,8.6,15.4,5.2,2009-06-12
6007,9225,0.2,16.7,5.1,2009-06-13
6008,9225,0.0,19.4,3.4,2009-06-14
6009,9225,0.0,21.1,8.2,2009-06-15
6010,9225,0.0,21.4,6.1,2009-06-16
6011,9225,0.0,20.8,4.7,2009-06-17
6012,9225,0.0,19.7,10.5,2009-06-18
6013,9225,14.2,16.6,13.1,2009-06-19
6014,9225,8.0,18.3,11.2,2009-06-20
6015,9225,17.4,14.8,10.4,2009-06-21
6016,9225,0.0,15.7,7.6,2009-06-22
6017,9225,1.6,12.8,8.8,2009-06-23
6018,9225,11.8,17.5,9.2,2009-06-24
6019,9225,12.8,20.0,12.0,2009-06-25
6020,9225,0.6,16.6,9.5,2009-06-26
6021,9225,4.8,18.0,12.8,2009-06-27
6022,9225,9.8,19.3,13.0,2009-06-28
6023,9225,23.2,16.0,13.7,2009-06-29
6024,9225,8.4,15.9,9.1,2009-06-30
6025,9225,7.2,18.1,8.4,2009-07-01
6026,9225,0.0,17.4,2.6,2009-07-02
6027,9225,0.0,17.9,4.8,2009-07-03
6028,9225,0.0,18.1,8.3,2009-07-04
6029,9225,0.0,21.0,6.6,2009-07-05
6030,9225,4.2,19.1,11.5,2009-07-06
6031,9225,3.2,18.5,8.6,2009-07-07
6032,9225,1.2,18.3,10.7,2009-07-08
6033,9225,14.0,18.9,11.6,2009-07-09
6034,9225,17.4,17.8,10.8,2009-07-10
6035,9225,4.0,17.4,7.9,2009-07-11
6036,9225,0.0,16.9,5.4,2009-07-12
6037,9225,0.0,16.9,2.2,2009-07-13
6038,9225,0.0,17.7,1.5,2009-07-14
6039,9225,0.0,21.6,5.5,2009-07-15
6040,9225,8.6,17.2,12.3,2009-07-16
6041,9225,7.8,18.1,12.8,2009-07-17
6042,9225,0.2,19.5,13.5,2009-07-18
6043,9225,30.6,16.3,10.6,2009-07-19
6044,9225,24.0,14.3,8.1,2009-07-20
6045,9225,9.6,16.0,8.6,2009-07-21
6046,9225,4.0,17.4,7.5,2009-07-22
6047,9225,11.0,16.0,11.2,2009-07-23
6048,9225,0.0,15.8,3.4,2009-07-24
6049,9225,1.6,14.7,7.0,2009-07-25
6050,9225,0.0,15.2,2.7,2009-07-26
6051,9225,0.0,16.3,5.0,2009-07-27
6052,9225,0.0,17.4,4.0,2009-07-28
6053,9225,0.0,20.1,2.9,2009-07-29
6054,9225,0.0,21.7,4.3,2009-07-30
6055,9225,0.0,21.1,3.8,2009-07-31
6056,9225,0.0,19.5,3.3,2009-08-01
6057,9225,0.0,20.5,4.1,2009-08-02
6058,9225,0.0,20.9,4.7,2009-08-03
6059,9225,0.0,21.0,5.2,2009-08-04
6060,9225,0.0,20.2,7.7,2009-08-05
6061,9225,5.4,19.1,13.4,2009-08-06
6062,9225,0.0,19.9,6.7,2009-08-07
6063,9225,2.4,21.4,11.7,2009-08-08
6064,9225,1.6,21.3,11.6,2009-08-09
6065,9225,2.0,20.0,13.9,2009-08-10
6066,9225,10.0,18.0,10.7,2009-08-11
6067,9225,11.0,19.0,12.1,2009-08-12
6068,9225,1.4,20.3,12.1,2009-08-13
6069,9225,13.6,20.1,14.3,2009-08-14
6070,9225,7.4,15.0,9.2,2009-08-15
6071,9225,3.4,17.7,11.3,2009-08-16
6072,9225,8.6,19.6,11.3,2009-08-17
6073,9225,0.4,19.8,9.6,2009-08-18
6074,9225,13.6,19.6,12.9,2009-08-19
6075,9225,4.8,18.3,13.9,2009-08-20
6076,9225,16.2,17.4,10.2,2009-08-21
6077,9225,3.6,17.6,12.7,2009-08-22
6078,9225,1.6,16.5,12.6,2009-08-23
6079,9225,0.4,18.0,11.7,2009-08-24
6080,9225,0.0,19.1,7.1,2009-08-25
6081,9225,0.0,19.3,5.2,2009-08-26
6082,9225,0.0,17.8,5.2,2009-08-27
6083,9225,3.4,16.2,9.2,2009-08-28
6084,9225,0.0,16.0,2.7,2009-08-29
6085,9225,0.2,16.8,7.7,2009-08-30
6086,9225,0.0,19.0,4.8,2009-08-31
6087,9225,1.8,19.8,9.0,2009-09-01
6088,9225,3.8,15.6,11.5,2009-09-02
6089,9225,0.2,18.0,9.8,2009-09-03
6090,9225,0.0,21.3,3.1,2009-09-04
6091,9225,7.2,16.3,10.1,2009-09-05
6092,9225,0.8,18.2,8.4,2009-09-06
6093,9225,0.8,19.5,10.5,2009-09-07
6094,9225,6.0,19.3,6.2,2009-09-08
6095,9225,1.0,19.8,12.7,2009-09-09
6096,9225,1.0,18.4,14.6,2009-09-10
6097,9225,12.0,19.7,13.4,2009-09-11
6098,9225,11.4,16.8,11.1,2009-09-12
6099,9225,1.0,18.7,9.2,2009-09-13
6100,9225,0.2,19.5,10.0,2009-09-14
6101,9225,5.4,17.2,13.4,2009-09-15
6102,9225,1.4,18.9,6.4,2009-09-16
6103,9225,0.4,19.5,11.0,2009-09-17
6104,9225,6.6,17.6,12.3,2009-09-18
6105,9225,1.6,17.6,10.3,2009-09-19
6106,9225,2.6,18.6,10.6,2009-09-20
6107,9225,2.6,17.8,12.7,2009-09-21
6108,9225,2.0,17.9,5.7,2009-09-22
6109,9225,0.4,20.4,13.1,2009-09-23
6110,9225,0.2,18.9,13.8,2009-09-24
6111,9225,0.0,18.5,4.3,2009-09-25
6112,9225,0.0,20.7,7.6,2009-09-26
6113,9225,0.0,26.0,6.2,2009-09-27
6114,9225,1.8,16.9,12.7,2009-09-28
6115,9225,2.4,13.9,8.9,2009-09-29
6116,9225,5.6,16.6,6.5,2009-09-30
6117,9225,0.0,19.6,4.3,2009-10-01
6118,9225,0.0,20.7,6.5,2009-10-02
6119,9225,1.0,19.6,13.2,2009-10-03
6120,9225,0.0,19.4,8.9,2009-10-04
6121,9225,0.0,23.2,11.2,2009-10-05
6122,9225,0.0,22.7,10.7,2009-10-06
6123,9225,0.0,22.2,11.8,2009-10-07
6124,9225,0.0,23.0,11.7,2009-10-08
6125,9225,0.0,22.4,9.7,2009-10-09
6126,9225,0.0,20.8,14.6,2009-10-10
6127,9225,3.4,17.5,10.8,2009-10-11
6128,9225,0.2,18.5,8.7,2009-10-12
6129,9225,0.0,19.2,13.1,2009-10-13
6130,9225,0.0,23.0,9.8,2009-10-14
6131,9225,0.0,27.4,12.8,2009-10-15
6132,9225,0.0,31.7,13.1,2009-10-16
6133,9225,0.0,36.9,19.0,2009-10-17
6134,9225,0.0,24.9,17.2,2009-10-18
6135,9225,0.0,21.2,16.4,2009-10-19
6136,9225,0.0,21.3,10.8,2009-10-20
6137,9225,0.0,24.3,12.5,2009-10-21
6138,9225,0.0,23.5,12.3,2009-10-22
6139,9225,0.0,27.5,12.8,2009-10-23
6140,9225,0.0,21.3,14.1,2009-10-24
6141,9225,0.2,32.5,15.1,2009-10-25
6142,9225,0.2,23.8,17.6,2009-10-26
6143,9225,1.2,26.6,15.0,2009-10-27
6144,9225,0.0,21.1,16.1,2009-10-28
6145,9225,0.6,20.1,10.0,2009-10-29
6146,9225,0.0,25.7,8.9,2009-10-30
6147,9225,0.0,21.7,13.1,2009-10-31
6148,9225,0.0,24.6,10.4,2009-11-01
6149,9225,0.0,26.4,10.6,2009-11-02
6150,9225,0.0,31.1,11.4,2009-11-03
6151,9225,0.0,34.2,15.9,2009-11-04
6152,9225,0.0,30.6,17.8,2009-11-05
6153,9225,0.0,27.2,17.7,2009-11-06
6154,9225,0.0,23.4,14.5,2009-11-07
6155,9225,0.0,23.1,12.1,2009-11-08
6156,9225,0.0,29.6,11.1,2009-11-09
6157,9225,0.0,29.9,17.4,2009-11-10
6158,9225,0.0,31.8,14.8,2009-11-11
6159,9225,0.0,30.1,20.2,2009-11-12
6160,9225,3.4,24.9,18.9,2009-11-13
6161,9225,0.0,23.7,14.7,2009-11-14
6162,9225,0.0,26.6,11.6,2009-11-15
6163,9225,0.0,23.5,17.9,2009-11-16
6164,9225,0.0,22.6,13.7,2009-11-17
6165,9225,11.8,21.7,15.6,2009-11-18
6166,9225,22.4,20.2,13.6,2009-11-19
6167,9225,0.6,20.8,12.4,2009-11-20
6168,9225,0.0,21.6,11.8,2009-11-21
6169,9225,0.0,26.9,11.4,2009-11-22
6170,9225,0.0,33.6,11.9,2009-11-23
6171,9225,0.0,35.8,13.0,2009-11-24
6172,9225,0.0,23.0,15.7,2009-11-25
6173,9225,0.0,20.3,11.8,2009-11-26
6174,9225,0.0,21.7,8.6,2009-11-27
6175,9225,0.0,31.5,11.9,2009-11-28
6176,9225,0.0,28.7,13.6,2009-11-29
6177,9225,0.0,25.6,12.5,2009-11-30
6178,9225,0.0,24.0,16.6,2009-12-01
6179,9225,0.0,22.6,13.2,2009-12-02
6180,9225,0.0,27.9,14.1,2009-12-03
6181,9225,0.0,34.5,15.4,2009-12-04
6182,9225,0.0,36.9,20.4,2009-12-05
6183,9225,0.0,29.5,18.8,2009-12-06
6184,9225,0.0,28.9,17.9,2009-12-07
6185,9225,0.0,25.1,13.3,2009-12-08
6186,9225,0.0,29.4,14.7,2009-12-09
6187,9225,0.0,26.5,13.7,2009-12-10
6188,9225,0.0,31.8,15.0,2009-12-11
6189,9225,0.0,37.0,14.6,2009-12-12
6190,9225,0.0,39.2,15.6,2009-12-13
6191,9225,0.0,28.5,15.4,2009-12-14
6192,9225,0.0,25.7,14.8,2009-12-15
6193,9225,0.0,24.1,14.8,2009-12-16
6194,9225,0.0,28.9,13.7,2009-12-17
6195,9225,0.0,34.1,15.5,2009-12-18
6196,9225,0.0,37.1,20.8,2009-12-19
6197,9225,0.0,35.5,20.9,2009-12-20
6198,9225,0.0,32.3,21.4,2009-12-21
6199,9225,0.0,31.3,18.7,2009-12-22
6200,9225,0.0,23.9,15.6,2009-12-23
6201,9225,0.0,29.1,15.1,2009-12-24
6202,9225,0.0,35.1,13.6,2009-12-25
6203,9225,0.0,34.1,16.1,2009-12-26
6204,9225,0.0,31.9,15.9,2009-12-27
6205,9225,0.0,39.6,18.6,2009-12-28
6206,9225,0.0,39.4,23.6,2009-12-29
6207,9225,0.0,24.0,17.8,2009-12-30
6208,9225,0.0,26.6,15.2,2009-12-31
6209,9225,0.0,28.1,14.0,2010-01-01
6210,9225,0.0,36.5,17.0,2010-01-02
6211,9225,0.0,39.9,20.8,2010-01-03
6212,9225,0.0,36.6,20.9,2010-01-04
6213,9225,0.0,37.3,18.8,2010-01-05
6214,9225,0.0,33.0,22.1,2010-01-06
6215,9225,0.0,27.4,17.0,2010-01-07
6216,9225,0.0,31.4,15.9,2010-01-08
6217,9225,0.0,31.4,19.7,2010-01-09
6218,9225,0.0,25.5,16.3,2010-01-10
6219,9225,0.0,23.9,14.4,2010-01-11
6220,9225,0.0,28.7,15.1,2010-01-12
6221,9225,0.0,34.2,14.5,2010-01-13
6222,9225,0.0,36.9,16.7,2010-01-14
6223,9225,0.0,33.8,19.1,2010-01-15
6224,9225,0.0,35.7,15.9,2010-01-16
6225,9225,0.0,42.9,20.9,2010-01-17
6226,9225,0.0,42.7,21.1,2010-01-18
6227,9225,0.0,41.1,26.8,2010-01-19
6228,9225,0.0,30.0,20.8,2010-01-20
6229,9225,0.0,27.5,18.4,2010-01-21
6230,9225,0.0,29.7,17.1,2010-01-22
6231,9225,0.0,34.6,18.0,2010-01-23
6232,9225,0.0,35.2,24.7,2010-01-24
6233,9225,0.0,30.0,20.8,2010-01-25
6234,9225,0.0,33.0,20.3,2010-01-26
6235,9225,0.0,34.2,19.7,2010-01-27
6236,9225,0.0,36.2,19.7,2010-01-28
6237,9225,0.0,38.5,20.3,2010-01-29
6238,9225,0.0,29.4,22.2,2010-01-30
6239,9225,0.0,31.4,15.9,2010-01-31
6240,9225,0.0,32.4,16.9,2010-02-01
6241,9225,0.0,27.4,17.4,2010-02-02
6242,9225,0.0,26.1,13.3,2010-02-03
6243,9225,0.0,27.8,14.2,2010-02-04
6244,9225,0.0,32.6,12.3,2010-02-05
6245,9225,0.0,24.2,17.8,2010-02-06
6246,9225,0.2,26.2,17.7,2010-02-07
6247,9225,0.0,33.1,18.5,2010-02-08
6248,9225,0.0,34.1,19.0,2010-02-09
6249,9225,0.0,24.6,20.3,2010-02-10
6250,9225,0.0,26.9,20.7,2010-02-11
6251,9225,0.0,31.1,17.7,2010-02-12
6252,9225,0.0,31.9,19.1,2010-02-13
6253,9225,0.0,36.1,17.8,2010-02-14
6254,9225,0.0,31.5,18.7,2010-02-15
6255,9225,0.0,30.7,18.9,2010-02-16
6256,9225,0.0,33.0,20.8,2010-02-17
6257,9225,0.0,34.3,17.8,2010-02-18
6258,9225,0.0,27.3,19.6,2010-02-19
6259,9225,0.0,28.0,16.5,2010-02-20
6260,9225,0.0,29.0,16.5,2010-02-21
6261,9225,0.0,33.5,18.2,2010-02-22
6262,9225,0.0,34.3,15.9,2010-02-23
6263,9225,0.0,38.7,21.3,2010-02-24
6264,9225,0.0,41.5,23.8,2010-02-25
6265,9225,0.0,37.6,26.7,2010-02-26
6266,9225,0.0,37.9,21.5,2010-02-27
6267,9225,0.0,36.4,21.0,2010-02-28
6268,9225,0.0,39.1,21.9,2010-03-01
6269,9225,0.0,35.3,18.7,2010-03-02
6270,9225,0.0,29.8,19.8,2010-03-03
6271,9225,0.0,25.9,17.0,2010-03-04
6272,9225,0.0,26.3,13.2,2010-03-05
6273,9225,0.0,29.5,14.7,2010-03-06
6274,9225,0.0,30.8,18.3,2010-03-07
6275,9225,0.0,31.5,17.5,2010-03-08
6276,9225,0.0,32.6,18.1,2010-03-09
6277,9225,0.0,33.9,18.6,2010-03-10
6278,9225,0.0,37.7,20.5,2010-03-11
6279,9225,0.0,41.0,28.1,2010-03-12
6280,9225,0.0,32.0,21.3,2010-03-13
6281,9225,0.0,30.2,22.2,2010-03-14
6282,9225,0.0,27.0,19.5,2010-03-15
6283,9225,0.0,24.8,17.5,2010-03-16
6284,9225,0.0,28.1,14.3,2010-03-17
6285,9225,0.0,27.2,14.2,2010-03-18
6286,9225,0.0,24.0,16.3,2010-03-19
6287,9225,0.0,29.2,13.1,2010-03-20
6288,9225,0.0,33.1,19.5,2010-03-21
6289,9225,0.0,32.9,21.1,2010-03-22
6290,9225,40.2,32.0,18.6,2010-03-23
6291,9225,0.2,26.8,18.9,2010-03-24
6292,9225,0.0,28.4,19.7,2010-03-25
6293,9225,0.0,28.5,18.7,2010-03-26
6294,9225,0.0,23.2,19.5,2010-03-27
